cell_id,latitude,longitude,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,source,OC_D1,TOTN_D1,BULK_D1,SAND_D1,SILT_D1,CLAY_D1
3900,44.9455,10.85853,-0.10267872,-0.03930385,-0.16001229,0.08918692,0.10689944,-0.0653617,-0.0143872,-0.19721531,0.11392665,-0.04126527,0.06041851,-0.01982311,-0.23738015,-0.00920154,-0.12580975,0.1284812,0.22355087,-0.09181726,0.00844639,-0.20728728,0.02014615,0.19137305,0.07993406,0.04038526,-0.05663135,-0.05561743,-0.11197074,0.01229621,0.21539722,0.03186616,0.06798877,-0.1104008,0.02083317,0.16931742,-0.01436129,0.09907005,-0.02897444,-0.29371333,-0.00166668,-0.17852386,0.22066939,0.00801549,-0.05997133,-0.07233981,-0.22147495,0.10571926,0.07123981,0.06695177,0.02533723,-0.2673691,0.04632996,-0.06721408,0.13290099,0.11903287,-0.07995408,-0.02150022,-0.28321674,0.08768786,0.04759763,-0.07087901,0.08063644,-0.23581192,-0.03551625,-0.02888426,SIMULATED,1.562,1.41,1.41,40,40,20
4532,45.0175,10.85853,-0.12854692,-0.06758374,-0.11857736,0.16006638,0.06236175,-0.1250554,0.00977575,-0.14483883,0.00057939,0.06960526,0.09355963,0.06176949,-0.14034815,-0.08023425,-0.11474241,0.08539246,0.26178466,-0.0728964,0.01577305,-0.22421995,-0.21485945,0.13173219,-0.01112981,0.18618215,-0.13419694,0.12488709,0.00469581,-0.11871827,0.14760186,0.06471403,0.00070907,-0.04296896,-0.23673652,0.0855846,-0.04767467,0.10442722,0.01849519,-0.23761881,-0.08187041,-0.162855,0.16920538,0.0889174,-0.14452333,-0.01361618,-0.2310104,0.03522073,0.04315235,0.00775216,0.19185298,-0.15352981,0.00747053,-0.10924012,0.02749431,0.30666793,-0.02064286,-0.02999242,-0.07442089,-0.07134337,0.15557448,-0.12916903,0.11703332,-0.12329093,-0.05016313,-0.06528283,SIMULATED,1.562,1.41,1.41,40,40,20
8561,45.4765,10.85853,-0.09874676,-0.16418335,-0.25967325,0.04934808,0.00662643,0.03677185,-0.07957319,-0.23044345,0.04539556,0.09855245,0.08834066,0.15792671,-0.11910221,0.02382272,0.04077856,-0.03314239,0.28207397,-0.02598103,0.052898,0.0112195,-0.19021239,0.13316288,0.0683512,0.11592196,0.10797867,-0.1182374,0.01488109,-0.20530749,-0.00635794,0.20413512,-0.02433143,0.18883191,-0.12927465,-0.11443729,-0.01159119,-0.15410985,0.06002711,0.01948318,-0.06540354,-0.07235815,-0.24677613,0.15181056,0.02208057,0.11563616,0.07666085,-0.21999202,-0.11443714,-0.01183008,0.12135967,0.29956202,-0.01766752,0.00817268,-0.14177974,-0.10262753,0.14613524,0.09948388,0.06481412,0.06746095,-0.14676227,-0.05280929,-0.10773861,0.05533305,0.14713962,-0.02775322,SIMULATED,1.562,1.41,1.41,40,40,20
2162,44.7475,10.85853,0.00173058,-0.00447676,0.03814053,0.06859197,0.08640142,0.07444902,-0.04441665,-0.14420499,0.16013531,0.02840065,-0.03171414,0.05275276,-0.33211491,0.11099674,-0.13504672,0.18894403,0.1399103,-0.12548478,0.02357097,-0.15641776,-0.11991012,-0.0619308,0.05169194,0.16155411,-0.15606759,-0.05186096,-0.0276931,-0.11300998,0.14953698,-0.14045282,0.02271633,-0.20398665,-0.01214164,0.18620513,-0.12136924,0.11696981,-0.09771981,-0.12392882,0.04100895,-0.08916907,0.15315425,-0.04453416,-0.22099186,-0.09410684,0.0401091,0.21482819,-0.05082622,0.09439946,-0.16819898,0.07884003,0.1031568,0.01391924,0.24237854,-0.14521521,-0.05251489,-0.06144774,0.00364037,0.22974913,0.05893303,0.05506865,0.03082948,-0.23991245,0.17045702,0.01945266,SIMULATED,1.562,1.41,1.41,40,40,20
3663,44.9185,10.85853,-0.15809731,0.15576399,-0.09630733,0.25037879,0.19117263,-0.05491233,-0.01214621,-0.24345476,0.01002918,0.04903657,-0.02712899,0.15417659,-0.23078906,-0.07690817,-0.08828075,0.15165654,0.23732486,-0.07332784,-0.07102671,-0.14577134,-0.06384547,0.08828008,0.07075443,0.14681909,-0.21523154,-0.10244166,0.01183758,-0.01705802,0.22705512,-0.07403779,0.06830291,-0.10992546,-0.0485121,0.13725664,0.00028455,0.15291459,-0.16377519,-0.14398334,-0.0020889,-0.04081095,0.16098432,0.05876456,0.02486338,0.04855413,-0.23555335,0.09621979,-0.01834338,0.05354616,0.0274783,-0.18319226,-0.05763908,-0.04586014,0.1327476,0.21802432,-0.13811522,-0.00266472,-0.22373965,0.01604161,0.07378373,0.037985,0.02091137,-0.05838706,-0.14673467,0.06857672,SIMULATED,1.562,1.41,1.41,40,40,20
5006,45.0715,10.85853,-0.1320996,0.05391102,-0.13209318,0.13909466,0.02829946,-0.09414027,0.09054339,-0.28290879,0.18622199,0.06906818,-0.0345082,0.08338058,-0.05128073,-0.06825168,-0.13325953,0.0234776,0.16701846,-0.18389789,0.09135523,-0.16944447,-0.10988981,0.06796568,-0.0416444,0.21836699,-0.03592917,-0.08635548,-0.08404885,-0.07945587,0.25277066,0.07420416,-0.02268461,-0.10525964,-0.29443867,0.13458285,-0.05471878,0.1446402,0.1007189,-0.11106526,0.0197039,-0.2861427,0.07775889,0.14516321,0.08445744,-0.00328711,-0.12793317,0.07730745,0.10643917,-0.12582945,0.14934816,-0.12656933,0.01018005,0.01624859,-0.00426193,0.16928852,-0.030481,0.02253906,-0.20851824,-0.10812414,0.07086546,-0.00954946,0.15284064,-0.08745181,-0.16110842,-0.02159058,SIMULATED,1.562,1.41,1.41,40,40,20
4769,45.0445,10.85853,-0.15237339,0.05974604,-0.14413423,0.17737626,0.12274652,-0.08098097,0.0231499,-0.14538665,0.00131961,0.08301704,-0.01871637,0.07499365,-0.29512122,0.02421955,0.04312953,0.07184381,0.10787586,-0.04196787,0.1275496,-0.28483487,-0.13361155,-0.04271989,-0.07641845,0.20169123,-0.07233783,-0.15852579,-0.06477452,-0.04289568,0.16819746,0.02826763,0.08752081,-0.08400004,-0.13507483,0.15082531,-0.00944666,0.12326787,-0.04481776,-0.19293739,0.06971575,-0.14835405,0.18832256,0.15270499,-0.10935784,0.08890138,-0.17347281,-0.07959395,0.14492415,0.0569664,0.11061529,-0.07627181,0.06467353,-0.02852316,0.04758385,0.21371785,-0.06020875,0.03138126,-0.16922153,-0.15206789,0.21008046,-0.01304415,0.23331688,-0.14092931,-0.06900061,-0.02192794,SIMULATED,1.562,1.41,1.41,40,40,20
1767,44.7025,10.85853,-0.15663485,0.07759879,-0.01171886,0.33324315,-0.01552679,-0.00715136,0.00657255,-0.1863379,0.15326879,0.0212048,0.07849364,0.09765037,-0.21713382,0.0593442,-0.06305578,0.17463891,0.03232798,-0.20445506,0.04153207,-0.1807678,0.09925389,0.14799474,0.10051033,-0.02282231,-0.25476699,0.09464485,-0.02799784,0.05010314,0.26490716,-0.05117208,-0.00356082,-0.24176823,0.02139371,0.06535784,0.07524139,-0.02079947,-0.20282577,-0.05103652,0.17079003,0.00190277,0.22297094,-0.05544954,-0.02457479,-0.07017062,0.08163984,0.08503462,-0.08481812,0.0761943,-0.15680961,0.00746753,0.13407621,0.07575097,0.16619759,-0.12273312,-0.01726182,0.0526118,-0.12010394,0.1911448,-0.05633866,0.02793807,-0.01312286,-0.15720609,0.1645777,-0.02055526,SIMULATED,1.562,1.41,1.41,40,40,20
8640,45.4855,10.85853,-0.09365786,-0.01819444,-0.14051711,0.06718189,0.14452889,-0.05467924,0.18192169,-0.17306631,0.0390688,0.05652908,0.01939836,0.20894515,-0.14797435,-0.07412587,-0.09708685,0.01655574,0.06111138,-0.01328733,0.01914701,-0.05767734,-0.05829476,0.04307794,-0.16451596,0.17196169,0.10293202,-0.1323312,0.09753645,-0.15232538,0.02192328,0.30522718,0.08793522,0.05388414,-0.18258076,-0.1096416,-0.02149049,0.00701323,0.27714018,-0.02934452,-0.04485338,-0.09297024,-0.24270843,0.25874395,-0.00294103,0.01021101,0.08624622,-0.21861317,-0.08910738,-0.06346669,0.03149545,0.11665733,-0.00378683,0.11337768,-0.14838689,-0.16985085,0.01966691,-0.02054722,0.24310129,0.04689019,-0.11345929,0.01448448,-0.15043319,0.19822818,0.09957792,-0.08088667,SIMULATED,1.562,1.41,1.41,40,40,20
2873,44.8285,10.85853,-0.19121687,-0.08125351,-0.15288468,0.14538852,0.13036038,-0.00543344,0.02723435,-0.12698271,0.07796251,-0.01542862,0.16925378,0.00696397,-0.18791338,-0.02436273,-0.02992854,0.07002569,0.18443846,-0.10684195,0.17897276,-0.13958886,-0.01262814,0.15338921,-0.05674276,0.07547094,-0.21427816,0.08807009,-0.06000993,-0.05799503,0.30538851,-0.14049076,0.05975537,-0.12842427,-0.01802798,0.13366155,0.0034814,0.1511725,-0.16588549,-0.16324233,0.10318425,0.03583383,0.23661673,-0.08763972,-0.0227189,-0.0158205,-0.13739009,0.13048969,0.10565768,0.02065788,-0.08716104,-0.18262335,0.00142798,0.01941197,0.07184724,-0.01866592,-0.16603531,-0.05973878,-0.19599403,0.08009051,0.01641049,-0.09037443,0.02227037,-0.3324673,0.12107264,0.04955555,SIMULATED,1.562,1.41,1.41,40,40,20
4690,45.0355,10.85853,-0.20091483,-0.03570017,-0.18565773,0.18150315,0.21730762,-0.05570518,0.10828016,-0.12810605,0.01516062,-0.02035121,0.0257408,0.16988936,-0.15548603,-0.02646688,-0.00875542,0.09174874,0.12156465,-0.02927039,-0.00160894,-0.14323753,-0.09852639,0.04621268,0.07312494,0.09292754,-0.12119423,-0.07914041,-0.05662581,0.03310854,0.25961208,0.1194175,-0.02863322,-0.05524986,-0.21760613,0.14159732,-0.02647634,0.09639794,0.04403558,-0.20567172,0.04338071,-0.09536277,0.18718294,0.00266444,-0.11470018,0.2185215,-0.1250797,0.09618186,0.17188496,-0.0150961,0.14775133,-0.08589982,-0.04337534,-0.15861103,-0.06119854,0.2147868,-0.13299839,0.1694582,-0.08953063,-0.17275799,0.1740691,-0.08050988,0.18319205,-0.09503019,-0.13135834,0.07699417,SIMULATED,1.562,1.41,1.41,40,40,20
4611,45.0265,10.85853,-0.01886655,-0.00985663,-0.16687535,0.18313971,-0.09159811,-0.03154707,0.05244305,-0.18691189,-0.05940447,-0.03169722,0.05523907,0.07934805,-0.12402893,-0.03718922,-0.0887471,0.05756688,0.11013733,-0.02182192,-0.01485931,-0.19350522,-0.01993269,0.25509074,-0.00669185,0.28008848,-0.15270485,-0.06181681,0.09651711,-0.14220226,0.21445235,-0.05748289,0.03557526,-0.04667994,-0.24217279,0.14891082,0.01868027,0.02468416,0.18977598,-0.23466499,-0.02176256,-0.16663102,0.10604304,0.15457702,-0.17503206,-0.09117518,-0.13330412,0.13931124,0.02134646,0.10520792,0.14065272,-0.0711512,-0.07292732,-0.13771061,0.01543354,0.22492278,-0.08071214,0.03142136,-0.08087356,-0.0896765,0.25136775,-0.05249799,0.07984763,-0.14068153,-0.06721094,-0.05513972,SIMULATED,1.562,1.41,1.41,40,40,20
5322,45.1075,10.85853,-0.15161753,0.0219939,-0.00124819,0.17677475,0.07031697,-0.0349646,0.05339004,-0.15219625,0.11692052,0.08896759,0.009606,0.11637546,-0.1552754,-0.02482042,0.0316957,-0.02523223,0.27815692,-0.11444487,0.20906408,-0.14798048,-0.12869522,0.10383806,0.02886799,0.14027364,-0.12483528,-0.05115187,0.01029206,-0.03378946,0.27778793,0.00524241,0.03985998,-0.08215744,-0.14078781,0.09533068,0.01144886,0.03166963,0.07917651,-0.09087556,-0.04125927,-0.16067117,0.15904111,0.22696354,-0.09136661,0.13349029,-0.27504543,-0.04788588,0.11055431,-0.17293948,0.20213385,-0.0598008,-0.09912662,-0.05537388,-0.0131156,0.17640355,-0.00240838,0.02082915,-0.10399593,-0.11308476,0.14825037,-0.11812058,0.22299771,0.09433038,-0.19528042,0.04594358,SIMULATED,1.562,1.41,1.41,40,40,20
3426,44.8915,10.85853,-0.17726098,-0.04019474,-0.14572004,0.16010058,0.08189414,-0.02219418,0.00768918,-0.18924195,0.02084912,0.05764924,0.02919117,0.15223581,-0.15887791,-0.01801176,-0.02852794,0.15380005,0.13235674,-0.07253195,0.03197752,-0.11788053,-0.04468933,0.16854642,0.01161485,0.07949296,-0.17110846,-0.02600337,-0.15330845,-0.07860443,0.29497456,-0.08880475,0.00307797,-0.0120904,-0.07111206,0.2147034,0.07783406,0.09775284,-0.060841,-0.06361248,-0.06804444,-0.01484759,0.20272659,0.08116592,-0.1717901,-0.10274049,-0.19225664,0.22398681,0.06904809,0.12007237,-0.00136398,-0.18742196,0.05904291,0.08610809,0.1779728,0.06221188,-0.10556525,0.03839196,-0.28992652,0.02672758,0.01435223,0.14467917,0.07467648,-0.29893527,0.02079283,0.03238,SIMULATED,1.562,1.41,1.41,40,40,20
2794,44.8195,10.85853,-0.10228134,0.05538324,-0.22873923,0.1241184,0.04795009,0.01401978,-0.06996612,-0.26971632,0.06228065,0.18271944,0.10841503,-0.04900575,-0.11538847,0.01679674,0.02132167,0.0720106,0.13705053,-0.13692134,-0.04124071,-0.22274684,-0.01388379,0.11816194,-0.00160219,0.05830998,-0.29558578,-0.00779652,-0.12374991,0.06112656,0.2144768,0.02421694,0.09801672,-0.09370234,-0.07842003,0.14809614,-0.08877542,0.05959047,-0.16962136,-0.11977731,0.09408261,-0.1434938,0.13825685,-0.05828958,-0.03344019,-0.0410046,-0.13393856,0.10512682,0.05201517,0.05779991,-0.02005892,-0.19859421,-0.05803088,-0.00149948,0.2514111,-0.03104815,-0.0733797,-0.10761668,-0.25024122,0.1836805,0.14951203,0.13924157,-0.02445041,-0.22416438,0.02070901,-0.06274182,SIMULATED,1.562,1.41,1.41,40,40,20
4927,45.0625,10.85853,-0.05340117,0.00871376,-0.14760657,0.13081139,0.07023965,-0.08347438,0.03902111,-0.26630083,0.07495764,-0.00360057,0.02670903,0.01689252,-0.14372381,-0.07795544,-0.20173424,0.03588494,0.0677809,0.08776641,0.0038839,-0.18097055,-0.13156491,0.05935622,-0.05525453,0.23740475,-0.12356928,-0.20609007,-0.03808228,-0.08478215,0.28734605,0.15617455,0.03463535,-0.09773733,-0.25296954,0.08752464,-0.04097975,0.06303107,-0.00017052,-0.12172775,-0.01568453,-0.11018851,0.15939777,0.08570124,-0.03879261,0.1208301,-0.20749595,0.08664357,0.05965683,0.02474851,0.12287457,-0.1206521,0.0007823,-0.03979226,-0.03220753,0.25034237,-0.08849789,0.10381638,-0.18245482,-0.16929511,-0.07020741,-0.02408173,0.09120462,0.03548385,-0.29776413,0.0415236,SIMULATED,1.562,1.41,1.41,40,40,20
8719,45.4945,10.85853,-0.1141906,-0.11321128,-0.0670877,0.15520662,0.04134344,-0.06627678,0.13331753,-0.17997888,-0.05628638,0.11275403,0.13956547,0.13020213,0.01663952,0.04372486,-0.01065472,-0.1564959,0.21575184,0.03557894,0.1065205,0.02866341,-0.25491723,0.06654138,-0.0867335,0.07809878,0.11914731,-0.12464105,0.12019326,-0.19547692,-0.00431906,0.16736758,0.03408171,0.08790539,-0.18102446,-0.12979516,-0.14147286,-0.00951029,0.20691238,0.06139477,-0.10328028,0.00625802,-0.18430656,0.17518299,0.02303497,0.109117,0.11780494,-0.14536359,-0.07338444,-0.06830208,0.1506434,0.26365596,0.05255379,0.05531387,-0.0995271,-0.2164194,0.08654004,-0.03226174,0.11450981,-0.06773233,-0.18929471,0.07246788,-0.21683059,0.09199006,0.13909218,-0.04220239,SIMULATED,1.562,1.41,1.41,40,40,20
2241,44.7565,10.85853,-0.13744918,0.04747229,-0.08185359,0.2382884,0.00445687,-0.02509963,-0.07997766,-0.17222876,0.0359163,-0.04553418,0.15284226,-0.03247354,-0.1289865,-0.07928474,-0.12728059,0.05626185,0.0363113,0.04962397,0.10116381,-0.28012723,0.06219734,0.0785786,0.05102611,0.06952079,-0.12488102,-0.01016643,0.04145916,0.03113992,0.20909223,-0.15595155,-0.01330575,-0.19657806,0.01728199,0.10847169,-0.02696937,0.08877619,-0.20099207,-0.24516582,0.00634454,0.07045675,0.10112667,-0.04342837,-0.07076145,-0.22057642,-0.10945934,0.35151738,-0.02368245,0.1939141,-0.17571673,-0.16890892,0.05203255,0.00460984,0.15412572,-0.0695391,-0.06979708,-0.02395478,-0.12341974,0.21179082,0.15084697,0.00566058,0.04796197,-0.141861,0.07478003,0.02557623,SIMULATED,1.562,1.41,1.41,40,40,20
2952,44.8375,10.85853,-0.17663865,0.01972681,-0.16121844,0.14510155,0.03769102,-0.03274462,0.04931703,-0.2320358,0.09229853,0.08465892,0.11531872,0.06197989,-0.17183309,0.08789667,-0.166033,0.10506369,0.19519957,-0.11423277,0.17592034,-0.18580501,0.0452847,0.05496534,0.14646365,0.15448721,-0.07240389,-0.05945391,-0.03294967,0.12435456,0.05910297,-0.04952293,-0.09170022,-0.22922744,-0.02420392,0.20219122,0.05955751,0.13420948,-0.05778691,-0.16779226,0.11208055,0.1170113,0.25960248,-0.11628073,-0.04973178,-0.12514568,-0.03347964,0.07032731,0.04522,-0.08040453,0.05068739,-0.1958164,0.0663247,-0.14857769,0.23042963,0.05596162,-0.04092941,-0.03232835,-0.0800123,0.11606113,0.00646857,-0.12002598,0.02690924,-0.29050317,0.07245979,0.09618004,SIMULATED,1.562,1.41,1.41,40,40,20
8403,45.4585,10.85853,-0.18879396,-0.05290131,-0.2359615,0.17492926,0.09961131,-0.10408802,0.02799352,-0.14355584,-0.01095186,0.0245516,0.10697776,0.09286667,-0.15625006,-0.03711691,-0.00800361,-0.12421199,0.29739416,0.00807723,-0.00697596,-0.07259502,-0.26052789,0.05686706,-0.03557314,0.05419891,0.08412116,-0.16824311,-0.02148897,-0.24440565,0.05669711,0.17690998,-0.12827063,-0.0024079,-0.16735175,-0.08783887,0.08607789,-0.03292035,0.17729135,-0.00361724,0.03510936,-0.01519982,-0.16208572,0.0987094,0.20960092,0.04280756,0.10602176,-0.18136207,0.11008071,-0.06516532,0.08863249,0.22318141,-0.05751239,-0.05863052,-0.19263529,-0.07709658,0.08072028,-0.02868575,0.27406545,-0.11751119,-0.11285955,-0.04995392,-0.11221556,0.0140609,0.01331011,-0.06359246,SIMULATED,1.562,1.41,1.41,40,40,20
1135,44.6305,10.85853,-0.02368087,-0.02157942,-0.0498703,0.10855344,0.02933601,-0.01953946,0.02280152,-0.17486864,0.02595445,0.04018546,0.23716457,-0.11492871,-0.24179793,0.02702857,-0.04652786,0.07959587,-0.02903825,-0.0441467,0.01034634,-0.23331565,0.07231227,0.07714877,0.03133575,0.11363109,-0.34380351,0.10756144,-0.04518906,0.24646617,0.15566187,-0.21724859,-0.01583297,-0.11912454,0.13219446,0.02561957,-0.08176836,0.06792525,-0.07565768,-0.05013233,0.07340411,0.19487778,0.05668812,-0.14408978,-0.05788378,-0.10169166,0.04426348,0.14516763,-0.00278953,-0.01364374,-0.06498788,-0.06874465,0.14554297,0.01910777,0.21999747,-0.21613499,-0.09123128,-0.06711045,-0.00049001,0.26830399,-0.07010624,-0.00342563,-0.13917512,-0.10363911,0.25034774,-0.04492695,SIMULATED,1.562,1.41,1.41,40,40,20
4058,44.9635,10.85853,-0.11456297,0.00986003,-0.07104387,0.10072671,0.16001488,-0.10324268,-0.02272048,-0.16222033,0.18510658,0.01346911,0.12956655,0.08196846,-0.23641767,-0.03866353,-0.06386294,0.05063956,0.13525436,-0.04449229,0.08544002,-0.19820436,-0.10084343,0.13082642,0.07815084,0.12516059,-0.15127131,0.01255085,0.07078144,0.07510694,0.28686421,-0.15853898,-0.01668812,0.07106392,-0.12031462,0.17154355,-0.13469401,0.14851951,0.02646161,-0.17209576,0.06314971,-0.17516564,0.13958972,0.11464057,-0.01371366,0.02719127,-0.15604145,0.1598831,0.08236251,0.11577591,-0.01951239,-0.2623376,-0.11207797,-0.07688973,0.03413402,0.060941,-0.23450949,0.02120215,-0.12108285,-0.08453205,0.15343425,0.00122413,0.16415317,-0.16096392,-0.15602566,-0.02916191,SIMULATED,1.562,1.41,1.41,40,40,20
1925,44.7205,10.85853,-0.11966056,-0.01727558,-0.15827084,0.23001213,0.18199692,-0.03625264,-0.07759621,-0.23063019,0.08038193,0.02638762,0.13333194,0.00048475,-0.24318503,0.02937556,-0.1000667,0.10177341,0.10259858,-0.0445504,0.0905383,-0.06771035,0.08331125,0.12338784,0.14765027,0.12432148,-0.23426545,-0.01637491,-0.095535,0.13611243,0.17143118,-0.06420726,-0.0086599,-0.18453716,0.09307715,0.05411453,0.02876997,0.16666847,-0.32321987,-0.14309865,0.09243123,0.09569673,0.18330142,-0.04314771,-0.01473394,-0.01591646,-0.00403068,0.17200279,-0.06436315,0.01461032,-0.09061368,-0.11675168,0.0933462,-0.0771567,0.10839931,0.01362723,-0.02737823,0.01103104,-0.07333515,0.23027817,0.04636852,0.06558984,-0.08309265,-0.22310254,0.1921928,-0.1130765,SIMULATED,1.562,1.41,1.41,40,40,20
3347,44.8825,10.85853,-0.07913907,-0.07934208,-0.02222214,0.23578962,0.00788009,-0.10241852,-0.04313741,-0.14663447,0.06284854,0.09888344,0.02107407,0.08470618,-0.23171295,-0.10131453,-0.18879693,0.01004706,0.14147547,0.05544941,-0.01516674,-0.12081123,-0.02575592,0.07673941,0.02114459,0.17928962,-0.13363634,-0.06124408,0.00611802,-0.13146882,0.35501657,-0.08498161,-0.0248845,-0.11849807,-0.12097956,0.1379737,-0.03468348,0.15480794,-0.15174189,-0.14405374,0.08180745,0.00183021,0.19239201,0.07314495,-0.07752035,-0.08610226,-0.16213445,0.14322408,0.07389957,0.06807708,-0.12297395,-0.20229506,0.02430242,0.02251009,0.17386214,0.0320034,-0.16396074,0.02499854,-0.19433657,0.12598146,0.0736269,0.03787549,0.19166457,-0.26345029,-0.08798838,-0.0141566,SIMULATED,1.562,1.41,1.41,40,40,20
6191,45.2065,10.85853,-0.11010774,0.05113986,-0.10366573,0.1621603,0.15519382,0.02249955,0.07259556,-0.26407828,-0.02507855,0.09773576,0.0446736,0.21119,-0.19752469,-0.04341722,-0.10535837,-0.00068161,0.20522556,0.11902663,0.0634088,-0.13381928,-0.14073439,0.02078224,-0.04866204,0.07180867,-0.04279003,-0.25706808,-0.04214979,-0.01699984,0.11511707,0.15703091,0.0539046,0.04102932,-0.13309797,0.0120796,0.02811888,0.03690073,0.21905631,-0.08739647,-0.04484828,-0.17278158,-0.03754171,0.11567934,-0.05892044,0.04442961,-0.2297924,-0.12357463,0.18259981,-0.12974469,0.11498618,0.05826638,-0.15411181,-0.03245801,-0.14391825,0.1103774,0.1749551,0.04682613,-0.1387934,-0.26827201,-0.11077581,-0.06653788,0.15049526,0.03910223,-0.16213023,0.09939224,SIMULATED,1.164,1.12,1.48,31,40,29
6981,45.2965,10.85853,-0.30430673,-0.0061126,-0.05553976,0.18688322,0.09364258,-0.06612339,-0.03353077,-0.06081203,0.01124929,0.05334701,-0.03282261,0.18542938,-0.16987602,-0.03438387,-0.07180957,0.10646509,0.21555997,-0.05363052,0.09714344,-0.05391931,-0.27140172,0.05650341,-0.07315562,0.0892355,-0.00972491,-0.10877133,-0.01424461,-0.14457243,0.12089052,0.1309928,-0.07160206,0.08461216,-0.12348979,-0.01473156,0.0364472,0.00135243,0.05535339,-0.2280179,-0.00425385,-0.08289051,-0.0283214,0.28720712,0.09646685,0.23866207,-0.07156872,-0.25313179,0.05801024,-0.00172332,0.1649057,0.05654873,-0.1108857,0.06461853,-0.19714971,0.11125577,0.01190009,0.17065558,0.04232422,-0.15598062,0.01208115,-0.06622943,0.12135715,0.24028157,0.01224338,-0.07730029,SIMULATED,1.164,1.12,1.48,31,40,29
5954,45.1795,10.85853,-0.22433368,-0.13912278,-0.09420857,0.20035313,0.03619881,-0.02470337,0.09542298,-0.24415957,0.07693589,-0.01045339,0.0943311,0.16676843,-0.14783883,-0.11684096,-0.07268774,-0.04834374,0.20809303,0.02158178,0.17212367,-0.10901867,-0.13613038,0.0468641,0.04985987,0.23018871,0.05525724,-0.18679006,0.04783183,-0.05380774,0.15064416,0.01424039,-0.0855535,0.08520245,-0.19050294,-0.10941722,0.06187756,0.12877354,0.05832433,-0.17117384,-0.03591935,-0.22767735,0.11049833,0.18617439,0.00497034,0.01365562,-0.08670719,-0.13055321,0.04442709,-0.01531776,0.26940516,-0.05064194,-0.12788637,-0.08474303,-0.0278291,0.17458446,0.04085087,0.08236778,-0.00408961,-0.20385547,0.13787052,-0.02959941,0.14782694,0.14802173,-0.10291151,-0.01247535,SIMULATED,1.164,1.12,1.48,31,40,29
5164,45.0895,10.85853,-0.20150754,-0.00170112,-0.10734866,0.1206399,0.15330139,0.09395941,0.02712522,-0.22634482,0.06223084,0.03153359,0.14345866,0.13643998,-0.23783435,-0.03592443,-0.01130737,0.0698095,0.21439186,-0.01624389,0.00177754,-0.16216236,0.00669923,0.31895698,0.07812312,0.2260642,-0.05103943,-0.05265729,-0.05201696,-0.06086947,0.16357514,0.1189431,-0.00419476,-0.01233732,-0.21600033,0.04957273,0.02426199,0.08457841,0.0385332,-0.26557916,-0.07160907,-0.16756044,-0.06705203,0.06040159,-0.10824936,0.02795884,-0.15247218,-0.02091339,0.06806533,0.00941659,0.15152837,-0.17800946,-0.07987768,0.01055458,0.06109475,0.11113796,-0.07318638,0.17527892,-0.04654704,-0.20106259,0.16909076,-0.02926316,0.18332646,-0.10619677,-0.12643075,-0.01940287,SIMULATED,1.164,1.12,1.48,31,40,29
